qid,query,qpp_estimate,parameters,qpp_method
1121353,what can you do about discrimination in the workplace in oklahoma city,0.232692465186119,{'encoder': 'bert-base-uncased'},bertQPP
1122767,what amino produces carnitine,0.0698072910308837,{'encoder': 'bert-base-uncased'},bertQPP
1127540,meaning of shebang,0.3424549996852875,{'encoder': 'bert-base-uncased'},bertQPP
1131069,how many sons robert kraft has,0.4310061335563659,{'encoder': 'bert-base-uncased'},bertQPP
1132532,average annual income data analyst,0.0612334124743938,{'encoder': 'bert-base-uncased'},bertQPP
1133579,how does granulation tissue start,0.1013319864869117,{'encoder': 'bert-base-uncased'},bertQPP
1136043,difference between a hotel and motel,0.4338894188404083,{'encoder': 'bert-base-uncased'},bertQPP
1136047,difference between a company s strategy and business model is,0.3308747112751007,{'encoder': 'bert-base-uncased'},bertQPP
1136962,why did the ancient egyptians call their land kemet or black land,0.4836660921573639,{'encoder': 'bert-base-uncased'},bertQPP
118440,define bmt medical,0.2822479903697967,{'encoder': 'bert-base-uncased'},bertQPP
121171,define etruscans,0.2209009677171707,{'encoder': 'bert-base-uncased'},bertQPP
135802,definition of laudable,0.6349422335624695,{'encoder': 'bert-base-uncased'},bertQPP
141630,describe how muscles and bones work together to produce movement,0.0362818054854869,{'encoder': 'bert-base-uncased'},bertQPP
156498,do google docs auto save,0.2450350373983383,{'encoder': 'bert-base-uncased'},bertQPP
169208,does mississippi have an income tax,0.3233531415462494,{'encoder': 'bert-base-uncased'},bertQPP
174463,dog day afternoon meaning,0.2684333622455597,{'encoder': 'bert-base-uncased'},bertQPP
23849,are naturalization records public information,0.2428264021873474,{'encoder': 'bert-base-uncased'},bertQPP
258062,how long does it take to remove wisdom tooth,0.2749065160751343,{'encoder': 'bert-base-uncased'},bertQPP
324585,how much money do motivational speakers make,0.3435422480106354,{'encoder': 'bert-base-uncased'},bertQPP
330975,how much would it cost to install my own wind turbine,0.0604529492557048,{'encoder': 'bert-base-uncased'},bertQPP
332593,how often to button quail lay eggs,0.2920467853546142,{'encoder': 'bert-base-uncased'},bertQPP
336901,how old is vanessa redgrave,0.4408283829689026,{'encoder': 'bert-base-uncased'},bertQPP
390360,ia suffix meaning,0.286049872636795,{'encoder': 'bert-base-uncased'},bertQPP
405163,is caffeine an narcotic,0.0757570192217826,{'encoder': 'bert-base-uncased'},bertQPP
42255,average salary for dental hygienist in nebraska,0.687330961227417,{'encoder': 'bert-base-uncased'},bertQPP
47210,average wedding dress alteration cost,0.3444805443286896,{'encoder': 'bert-base-uncased'},bertQPP
555530,what are best foods to lower cholesterol,0.1803410351276397,{'encoder': 'bert-base-uncased'},bertQPP
583468,what carvedilol used for,0.4190814197063446,{'encoder': 'bert-base-uncased'},bertQPP
640502,what does it mean if your tsh is low,0.0273458939045667,{'encoder': 'bert-base-uncased'},bertQPP
67316,can fever cause miscarriage early pregnancy,0.2679649293422699,{'encoder': 'bert-base-uncased'},bertQPP
673670,what is a alm,0.5141821503639221,{'encoder': 'bert-base-uncased'},bertQPP
701453,what is a statutory deed,0.2620076239109039,{'encoder': 'bert-base-uncased'},bertQPP
730539,what is chronometer who invented it,0.2178005278110504,{'encoder': 'bert-base-uncased'},bertQPP
768208,what is mamey,0.3070850670337677,{'encoder': 'bert-base-uncased'},bertQPP
877809,what metal are hip replacements made of,0.1792726069688797,{'encoder': 'bert-base-uncased'},bertQPP
911232,what type of conflict does della face in o henry the gift of the magi,0.2882017493247986,{'encoder': 'bert-base-uncased'},bertQPP
914916,what type of tissue are bronchioles,0.0407525710761547,{'encoder': 'bert-base-uncased'},bertQPP
938400,when did family feud come out,0.0837524086236953,{'encoder': 'bert-base-uncased'},bertQPP
940547,when did rock n roll begin,0.153896152973175,{'encoder': 'bert-base-uncased'},bertQPP
997622,where is the show shameless filmed,0.2592922151088714,{'encoder': 'bert-base-uncased'},bertQPP
156493,do goldfish grow,0.4345002472400665,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1110199,what is wifi vs bluetooth,0.0859515815973281,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1063750,why did the us volunterilay enter ww1,0.1486142426729202,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
130510,definition declaratory judgment,0.3449646234512329,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
489204,right pelvic pain causes,0.0314460881054401,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
573724,what are the social determinants of health,0.346004456281662,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
168216,does legionella pneumophila cause pneumonia,0.1600723564624786,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1133167,how is the weather in jamaica,0.1688670217990875,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
527433,types of dysarthria from cerebral palsy,0.6471169590950012,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1037798,who is robert gray,0.5949751138687134,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
915593,what types of food can you cook sous vide,0.3900661468505859,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
264014,how long is life cycle of flea,0.1524626016616821,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1121402,what can contour plowing reduce,0.374876469373703,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
962179,when was the salvation army founded,0.5279636383056641,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1117099,what is a active margin,0.4147595465183258,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
148538,difference between rn and bsn,0.3728346228599548,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
451602,medicare s definition of mechanical ventilation,0.0819207057356834,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
359349,how to find the midsegment of a trapezoid,0.1652634888887405,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1115776,what is an aml surveillance analyst,0.5424877405166626,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1112341,what is the daily life of thai people,0.3044528067111969,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
131843,definition of a sigmet,0.3961974680423736,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
104861,cost of interior concrete flooring,0.0417082644999027,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
833860,what is the most popular food in switzerland,0.2129199504852295,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
207786,how are some sharks warm blooded,0.3383607268333435,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1114819,what is durable medical equipment consist of,0.4739791452884674,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
183378,exons definition biology,0.1246038451790809,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1106007,define visceral,0.1839050650596618,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1124210,tracheids are part of,0.1017481461167335,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
490595,rsa definition key,0.2770936489105224,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1103812,who formed the commonwealth of independent states,0.2152432054281234,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
87181,causes of left ventricular hypertrophy,0.3193990886211395,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
443396,lps laws definition,0.3942534625530243,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1121709,what are the three percenters,0.7047017812728882,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
87452,causes of military suicide,0.3728098273277282,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
855410,what is theraderm used for,0.6914563179016113,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1114646,what is famvir prescribed for,0.2382551431655883,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
19335,anthropological definition of environment,0.1796963810920715,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
47923,axon terminals or synaptic knob definition,0.2849608659744262,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
405717,is cdg airport in main paris,0.6564350128173828,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
182539,example of monotonic function,0.2793216407299042,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1113437,what is physical description of spruce,0.0568975135684013,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1129237,hydrogen is a liquid below what temperature,0.4136316180229187,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
146187,difference between a mcdouble and a double cheeseburger,0.3882885277271271,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1030303,who is aziz hashim,0.7705914974212646,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1037496,who is rep scalise,0.2148584574460983,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1043135,who killed nicholas ii of russia,0.2214731723070144,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1051399,who sings monk theme song,0.4361030459403991,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1064670,why do hunters pattern their shotguns,0.6206328272819519,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1071750,why is pete rose banned from hall of fame,0.4928399920463562,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1105792,define geon,0.1975933164358139,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1106979,define pareto chart in statistics,0.2564378380775451,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1108651,what the best way to get clothes white,0.339449942111969,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1109707,what medium do radio waves travel through,0.109241098165512,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1110678,what is the un fao,0.3220718801021576,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1113256,what is reba mcentire s net worth,0.5451794862747192,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1115210,what is chaff and flare,0.3689966797828674,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1116380,what is a nonconformity earth science,0.3217251300811767,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1121353,what can you do about discrimination in the workplace in oklahoma city,0.2216778248548507,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1122767,what amino produces carnitine,0.0457613095641136,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1127540,meaning of shebang,0.2040608376264572,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1131069,how many sons robert kraft has,0.506649374961853,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1132532,average annual income data analyst,0.0600275546312332,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1133579,how does granulation tissue start,0.0849353745579719,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1136043,difference between a hotel and motel,0.5421391725540161,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1136047,difference between a company s strategy and business model is,0.38151615858078,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
1136962,why did the ancient egyptians call their land kemet or black land,0.4519175887107849,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
118440,define bmt medical,0.1741695553064346,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
121171,define etruscans,0.0997825413942337,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
135802,definition of laudable,0.6494547724723816,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
141630,describe how muscles and bones work together to produce movement,0.0306189265102148,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
156498,do google docs auto save,0.2443578094244003,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
169208,does mississippi have an income tax,0.3187661468982696,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
174463,dog day afternoon meaning,0.2561528086662292,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
23849,are naturalization records public information,0.3113544285297394,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
258062,how long does it take to remove wisdom tooth,0.2169839441776275,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
324585,how much money do motivational speakers make,0.2461432665586471,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
330975,how much would it cost to install my own wind turbine,0.049339722841978,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
332593,how often to button quail lay eggs,0.2785642743110657,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
336901,how old is vanessa redgrave,0.4750714302062988,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
390360,ia suffix meaning,0.2762321531772613,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
405163,is caffeine an narcotic,0.1041474565863609,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
42255,average salary for dental hygienist in nebraska,0.6846534609794617,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
47210,average wedding dress alteration cost,0.2683113515377044,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
555530,what are best foods to lower cholesterol,0.2409775555133819,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
583468,what carvedilol used for,0.4309950172901153,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
640502,what does it mean if your tsh is low,0.0206904392689466,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
67316,can fever cause miscarriage early pregnancy,0.1317257434129715,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
673670,what is a alm,0.4987833499908447,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
701453,what is a statutory deed,0.3175223469734192,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
730539,what is chronometer who invented it,0.2255088537931442,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
768208,what is mamey,0.215391606092453,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
877809,what metal are hip replacements made of,0.1438068449497223,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
911232,what type of conflict does della face in o henry the gift of the magi,0.2951461970806122,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
914916,what type of tissue are bronchioles,0.0589311718940734,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
938400,when did family feud come out,0.1214246302843093,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
940547,when did rock n roll begin,0.0776437222957611,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
997622,where is the show shameless filmed,0.2994272410869598,"{'encoder': 'bert-base-uncased', 'k': 1}",bertQPP(QV)
